URL,Sentences,DOI
http://www.ukbiobank.ac.uk/ethics,"['The summury statistics can be accessed via GWAS Cata-log : https://www.ebi.ac.uk/gwas/studies/GCP000274 Ethics statement UK Biobank dataset: informed consent is obtained from all UK Biobank participants; ethical procedures are controlled by a dedicated Ethics and Guidance Council (http://www.ukbiobank.ac.uk/ethics) that has developed with UK Biobank an Ethics and Governance Framework (given in full at http://www.ukbiobank.ac.uk/wp-content/uploads/2011/05/EGF20082.pdf), with IRB approval also obtained from the North West Multi-center Research Ethics Committee.']",10.1016/j.neuroimage.2021.118795
https://www.ebi.ac.uk/gwas/studies/GCP000274,"['The summury statistics can be accessed via GWAS Cata-log : https://www.ebi.ac.uk/gwas/studies/GCP000274 Ethics statement UK Biobank dataset: informed consent is obtained from all UK Biobank participants; ethical procedures are controlled by a dedicated Ethics and Guidance Council (http://www.ukbiobank.ac.uk/ethics) that has developed with UK Biobank an Ethics and Governance Framework (given in full at http://www.ukbiobank.ac.uk/wp-content/uploads/2011/05/EGF20082.pdf), with IRB approval also obtained from the North West Multi-center Research Ethics Committee.']",10.1016/j.neuroimage.2021.118795
https://biobank.ndph.ox.ac.uk/ukb/docs.cgi?id,['NeuroImage 249 (2022) 118795 Data availability The FC endophenotypes are available here : https://biobank.ndph.ox.ac.uk/ukb/docs.cgi?id = 1 with project #64984.'],10.1016/j.neuroimage.2021.118795
http://www.ukbiobank.ac.uk/wp-content/uploads/2011/05/EGF20082.pdf),"['The summury statistics can be accessed via GWAS Cata-log : https://www.ebi.ac.uk/gwas/studies/GCP000274 Ethics statement UK Biobank dataset: informed consent is obtained from all UK Biobank participants; ethical procedures are controlled by a dedicated Ethics and Guidance Council (http://www.ukbiobank.ac.uk/ethics) that has developed with UK Biobank an Ethics and Governance Framework (given in full at http://www.ukbiobank.ac.uk/wp-content/uploads/2011/05/EGF20082.pdf), with IRB approval also obtained from the North West Multi-center Research Ethics Committee.']",10.1016/j.neuroimage.2021.118795
http://zzz.bwh.harvard.edu/plink/,"['Code availability This study used openly available software and codes, specif-ically GCTA (https://cnsgenomics.com/software/gcta/#GREML), PLINK (http://zzz.bwh.harvard.edu/plink/), MOSTest (https://github.com/precimed/mostest), and FUMA (https://fuma.ctglab.nl/).']",10.1016/j.neuroimage.2021.118795
https://github.com/precimed/mostest,"['Code availability This study used openly available software and codes, specif-ically GCTA (https://cnsgenomics.com/software/gcta/#GREML), PLINK (http://zzz.bwh.harvard.edu/plink/), MOSTest (https://github.com/precimed/mostest), and FUMA (https://fuma.ctglab.nl/).']",10.1016/j.neuroimage.2021.118795
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) Y.'],10.1016/j.neuroimage.2021.118795
https://fuma.ctglab.nl/,"['Code availability This study used openly available software and codes, specif-ically GCTA (https://cnsgenomics.com/software/gcta/#GREML), PLINK (http://zzz.bwh.harvard.edu/plink/), MOSTest (https://github.com/precimed/mostest), and FUMA (https://fuma.ctglab.nl/).']",10.1016/j.neuroimage.2021.118795
www.elsevier.com/locate/neuroimage,"['NeuroImage 249 (2022) 118795 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage The genetic architecture of language functional connectivity Yasmina Mekki a , ∗ , Vincent Guillemot b , HervéLemaître c , Amaia Carrión-Castillo d , Stephanie Forkel c , e , f , Vincent Frouin a , Cathy Philippe a , ∗ a NeuroSpin, Institut Joliot, CEA -UniversitéParis-Saclay, Gif-Sur-Yvette 91191, France b Hub de Bioinformatique et Biostatistique, Département Biologie Computationnelle, Institut Pasteur, Paris, France c Groupe d’Imagerie Neurofonctionnelle, Institut des Maladies Neurodégénératives, CNRS UMR 5293, Universitéde Bordeaux, Centre Broca Nouvelle-Aquitaine, Bordeaux, France d Basque Center on Cognition, Brain and Language, San Sebastian, Spain e Brain Connectivity and Behavior Laboratory, Sorbonne Universities, Paris, France f Department of Neuroimaging, Institute of Psychiatry, Psychology and Neurosciences, King’s College London, UK a r t i c l e i n f o Keywords: Imaging-genetics Resting-state functional MRI Language GWAS UK Biobank Multivariate analysis a b s t r a c t Language is a unique trait of the human species, of which the genetic architecture remains largely unknown.']",10.1016/j.neuroimage.2021.118795
https://cnsgenomics.com/software/gcta/#GREML,"['Code availability This study used openly available software and codes, specif-ically GCTA (https://cnsgenomics.com/software/gcta/#GREML), PLINK (http://zzz.bwh.harvard.edu/plink/), MOSTest (https://github.com/precimed/mostest), and FUMA (https://fuma.ctglab.nl/).']",10.1016/j.neuroimage.2021.118795
http://www.bcblab.com/BCB/Atlas_of_Human_Brain_Connections.html,['The anatomical connectivity atlas used is available at (http://www.bcblab.com/BCB/Atlas_of_Human_Brain_Connections.html).'],10.1016/j.neuroimage.2021.118795
in-https://doi.org/10.1016/j.neuroimage.2021.118795,['Among these regions the prominent regions are in the pars orbitalis and triangularis in the in-https://doi.org/10.1016/j.neuroimage.2021.118795.'],10.1016/j.neuroimage.2021.118795
https://github.com/ewabeldzik/thetaBOLD,['Code availability All code generated for this study’s analyses are publicly available at https://github.com/ewabeldzik/thetaBOLD.'],10.1016/j.neuroimage.2022.119264
https://doi.org/10.1016/j.neuroimage.2022.119264,['Neurophysiological and neuroimaging studies have successfully linked the conﬂict-and error-related evoked potentials within complex https://doi.org/10.1016/j.neuroimage.2022.119264.'],10.1016/j.neuroimage.2022.119264
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) E.'],10.1016/j.neuroimage.2022.119264
https://osf.io/cx8a9/,['Data availability The source data are also publicly available at https://osf.io/cx8a9/.'],10.1016/j.neuroimage.2022.119264
www.elsevier.com/locate/neuroimage,"['NeuroImage 256 (2022) 119264 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Conﬂict-and error-related theta activities are coupled to BOLD signals in diﬀerent brain regions Ewa Beldzik a , b , ∗ , Markus Ullsperger c , d , Aleksandra Domagalik e , Tadeusz Marek a a Institute of Applied Psychology, Faculty of Management and Social Communication, Jagiellonian University, Krakow, Poland b Department of Biomedical Engineering, Boston University, Boston, MA, USA c Institute of Psychology, Faculty of Natural Sciences, Otto von Guericke University Magdeburg, Magdeburg, Germany d Center for Behavioral Brain Sciences, Magdeburg, Germany e NeuroImaging Research Group, Neurobiology Department, Malopolska Centre of Biotechnology, Jagiellonian University, Krakow, Poland a r t i c l e i n f o Keywords: Conﬂict Error EEG-fMRI Theta Dorsomedial prefrontal cortex Cognitive control a b s t r a c t Both conﬂict and error processing have been linked to the midfrontal theta power (4–8 Hz) increase as indicated by EEG studies and greater hemodynamic activity in the anterior midcingulate cortex (aMCC) as indicated by fMRI studies.']",10.1016/j.neuroimage.2022.119264
va-https://doi.org/10.1016/j.neuroimage.2021.118833,"['The ischemic cascade leads to micro-architectural modiﬁcations including neurite beading (Takeuchi et al., 2005 ; Enright et al., 2007 ; Budde and Frank, 2010 ; Skinner et al., 2015 ; Kislin et al., 2017), cytotoxic edema (Simard et al., 2007) –c a u s i n g intracellular swelling due to loss of ion homeostasis –a n d cell death (Ferrer and Planas, 2003) (Fig. 1 A), followed later by blood-brain bar-rier disruptions (Piao et al., 2009 ; Yang and Rosenberg, 2011) and va-https://doi.org/10.1016/j.neuroimage.2021.118833.']",10.1016/j.neuroimage.2021.118833
https://data.mendeley.com/datasets/39gpcy7cgs/draft?a,"['Data availability The data sets generated and analysed during the current study are freely available at https://data.mendeley.com/datasets/39gpcy7cgs/draft?a = 5fe6d0be-e46c-4d07-a968-c3ea2310725c.', 'Code availability Custom MATLAB code for dMRI pre-and post-processing of data is freely available at https://data.mendeley.com/datasets/39gpcy7cgs/draft?a = 5fe6d0be-e46c-4d07-a968-c3ea2310725c.']",10.1016/j.neuroimage.2021.118833
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) R.'],10.1016/j.neuroimage.2021.118833
www.elsevier.com/locate/neuroimage,"['NeuroImage 247 (2022) 118833 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Correlation Tensor MRI deciphers underlying kurtosis sources in stroke Rita Alves a , Rafael Neto Henriques a , Leevi Kerkeläb , Cristina Chavarrías a , Sune N Jespersen c , d , Noam Shemesh a , ∗ a Champalimaud Research, Champalimaud Centre for the Unknown, Lisbon, Portugal b UCL Great Ormond Street Institute of Child Health, University College London, London, United Kingdom c Center of Functionally Integrative Neuroscience (CFIN) and MINDLab, Clinical Institute, Aarhus University, Aarhus, Denmark d Department of Physics and Astronomy, Aarhus University, Aarhus, Denmark a r t i c l e i n f o Keywords: dMRI Stroke Ischemia Kurtosis Microstructure Correlation tensor imaging a b s t r a c t Noninvasively detecting and characterizing modulations in cellular scale micro-architecture remains a desidera-tum for contemporary neuroimaging.']",10.1016/j.neuroimage.2021.118833
https://automeris.io/WebPlotDigitizer/,"['To compare the shape of the ‘neural DSF’ against the DSF measured in a range of psychophysical studies (Fig. 5 , Panel D: (Bradshaw et al., 2006 ; Bradshaw and Rogers, 1999 ; Didyk et al., 2011 ; Hess et al., 1999 ; Hogervorst et al., 2000 ; Kane et al., 2014 ; Lankheet and Lennie, 1996 ; Lee and Rogers, 1997 ; Peterzell et al., 2017 ; Pulliam, 1982 ; Rogers and Graham, 1982 ; Schumer and Ganz, 1979 ; Serrano-Pedraza and Read, 2010 ; Tyler, 1973 ; Tyler and Kontsevich, 2001)), we extracted reported data using WebPlotDigitizer (software freely available at https://automeris.io/WebPlotDigitizer/) and normalised by dividing each threshold against the lowest thresh-old in each dataset, forcing each DSF to bottom out at 1.']",10.1016/j.neuroimage.2022.119186
https://doi.org/10.1016/j.neuroimage.2022.119186,['Vergence can be initiated by https://doi.org/10.1016/j.neuroimage.2022.119186.'],10.1016/j.neuroimage.2022.119186
www.elsevier.com/locate/neuroimage,"['NeuroImage 255 (2022) 119186 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Dynamics of absolute and relative disparity processing in human visual cortex Milena Kaestner a , b , ∗ , Marissa L.']",10.1016/j.neuroimage.2022.119186
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) M.'],10.1016/j.neuroimage.2022.119186
https://doi.org/10.1016/j.neuroimage.2022.119440,"['However, https://doi.org/10.1016/j.neuroimage.2022.119440.']",10.1016/j.neuroimage.2022.119440
https://github.com/QuantitativeNeuroimagingLaboratory,['The code for Filter-Shift and LG-RBSN have been shared on our laboratory website (https://qnlab.weill.cornell.edu/research/pre-processing-fmri-data) as well as our laboratory github repository page (https://github.com/QuantitativeNeuroimagingLaboratory).'],10.1016/j.neuroimage.2022.119440
https://qnlab.weill.cornell.edu/research/pre-processing-fmri-data,['The code for Filter-Shift and LG-RBSN have been shared on our laboratory website (https://qnlab.weill.cornell.edu/research/pre-processing-fmri-data) as well as our laboratory github repository page (https://github.com/QuantitativeNeuroimagingLaboratory).'],10.1016/j.neuroimage.2022.119440
https://fsl.fmrib.ox.ac.uk/fsl/fslwiki/,['FSL (V5.0.7) (https://fsl.fmrib.ox.ac.uk/fsl/fslwiki/) and in-house-developed pack-ages were used in the preprocessing of fMRI data.'],10.1016/j.neuroimage.2022.119440
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) H.'],10.1016/j.neuroimage.2022.119440
www.elsevier.com/locate/neuroimage,"['NeuroImage 262 (2022) 119440 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Evidence suggesting common mechanisms underlie contralateral and ipsilateral negative BOLD responses in the human visual cortex Hengda He a , b , Nabil Ettehadi b , Amir Shmuel c , Qolamreza R.']",10.1016/j.neuroimage.2022.119440
https://github.com/yingqiuz/predict-task-individual-variability,['Code availability Code for the model and analysis in this paper can be found in https://github.com/yingqiuz/predict-task-individual-variability.'],10.1016/j.neuroimage.2022.119418
https://git.fmrib.ox.ac.uk/rezvanh/sprofumo_develop,['It is currently available in https://git.fmrib.ox.ac.uk/rezvanh/sprofumo_develop.'],10.1016/j.neuroimage.2022.119418
http://creativecommons.org/licenses/by/4.0/,['This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/) Y.-Q.'],10.1016/j.neuroimage.2022.119418
https://www.humanconnectome.org/study/hcp-young-adult,"['Human connectome project data We used the MSMAll-registered data provided by the Human Connectome Project (HCP), S1200 Release (https://www.humanconnectome.org/study/hcp-young-adult).']",10.1016/j.neuroimage.2022.119418
ei-https://doi.org/10.1016/j.neuroimage.2022.119418,"['For example, these approaches ei-https://doi.org/10.1016/j.neuroimage.2022.119418.']",10.1016/j.neuroimage.2022.119418
www.elsevier.com/locate/neuroimage,"['NeuroImage 259 (2022) 119418 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Accurate predictions of individual diﬀerences in task-evoked brain activity from resting-state fMRI using a sparse ensemble learner Ying-Qiu Zheng ∗ , Seyedeh-Rezvan Farahibozorg , Weikang Gong , Hossein Raﬁpoor , Saad Jbabdi 1 , Stephen Smith 1 Wellcome Centre for Integrative Neuroimaging, FMRIB, Nuﬃeld Department of Clinical Neurosciences, Oxford, UK a b s t r a c t Modelling and predicting individual diﬀerences in task-fMRI activity can have a wide range of applications from basic to clinical neuroscience.']",10.1016/j.neuroimage.2022.119418
https://www.humanconnectome.org/software/connectome-workbench,"['To further in-crease the signal-to-noise ratio, an additional smoothing of 4mm FWHM was applied to the MSMAll-registered data (with subcor-tical structures smoothed within parcel boundaries, and cortical data smoothed in 2D on the surface) using the Connectome Work-bench (https://www.humanconnectome.org/software/connectome-workbench).']",10.1016/j.neuroimage.2022.119418
https://doi.org/10.1016/j.neuroimage.2022.119252,['https://doi.org/10.1016/j.neuroimage.2022.119252.'],10.1016/j.neuroimage.2022.119252
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) B.A.'],10.1016/j.neuroimage.2022.119252
http://www.imageowl.com,"['Image distortion associated with changes in software over time was controlled for by scanning a calibration phantom (ADNI MAGPHAM, The Phantom Laboratory) at the end of each MRI session and subsequently applying distortion correction to each image volume (Image Owl, Inc., Greenwich, NY; http://www.imageowl.com).']",10.1016/j.neuroimage.2022.119252
http://www.ﬁl.ion.ucl.ac.uk/spm,"['Brieﬂy, T1 MRI images were realigned, segmented, normalized, modulated, and smoothed us-ing a customized template based on the study sample, as implemented in SPM8 (http://www.ﬁl.ion.ucl.ac.uk/spm).']",10.1016/j.neuroimage.2022.119252
www.elsevier.com/locate/neuroimage,"['NeuroImage 257 (2022) 119252 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Sex-dependent structure of socioemotional salience, executive control, and default mode networks in preschool-aged children with autism Brandon A.']",10.1016/j.neuroimage.2022.119252
http://www.cyceron.fr/web/aal__anatomical_automatic_labeling.html,['Peak voxel and clus-ter characteristics were generated using the aal toolbox within SPM8 (http://www.cyceron.fr/web/aal__anatomical_automatic_labeling.html).'],10.1016/j.neuroimage.2022.119252
https://data.donders.ru.nl/doc/help/user-manual/transfer-data.html,"['Upon completion of these steps, users will be granted access to the collection and can view and download ﬁles through the Donders Repository website (for more information, see: https://data.donders.ru.nl/doc/help/user-manual/transfer-data.html). 13 L.']",10.1016/j.neuroimage.2022.119734
https://data.donders.ru.nl/doc/help/helppages/user-manual/login-proﬁle.html?8,"['For more informa-tion about the ORCID option and alternative ways to login, see: https://data.donders.ru.nl/doc/help/helppages/user-manual/login-proﬁle.html?8.']",10.1016/j.neuroimage.2022.119734
http://creativecommons.org/licenses/by/4.0/,['This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/) L.'],10.1016/j.neuroimage.2022.119734
https://zenodo.org/badge/latestdoi/47563497,['All anatomical MRI scans were defaced to re-move identiﬁable features using a wrapper tool around pydeface (DOI: https://zenodo.org/badge/latestdoi/47563497).'],10.1016/j.neuroimage.2022.119734
www.neurobs.com,"['All tasks were pro-grammed using the Presentation software (Version 20.2, Neurobehav-ioral Systems, Inc., Berkeley, CA, www.neurobs.com).']",10.1016/j.neuroimage.2022.119734
https://data.donders.ru.nl/,"['Data and code availability statement The Dataset is stored as a Research Documentation Collection in the Donders Repository (https://data.donders.ru.nl/).', 'First, you need to create a user proﬁle in the Don-ders Repository by logging in with your SURFconext or ORCID account (https://data.donders.ru.nl/login).', 'For more informa-tion about the ORCID option and alternative ways to login, see: https://data.donders.ru.nl/doc/help/helppages/user-manual/login-proﬁle.html?8.', 'Upon completion of these steps, users will be granted access to the collection and can view and download ﬁles through the Donders Repository website (for more information, see: https://data.donders.ru.nl/doc/help/user-manual/transfer-data.html). 13 L.']",10.1016/j.neuroimage.2022.119734
https://data.donders.ru.nl/login,"['First, you need to create a user proﬁle in the Don-ders Repository by logging in with your SURFconext or ORCID account (https://data.donders.ru.nl/login).']",10.1016/j.neuroimage.2022.119734
www.elsevier.com/locate/neuroimage,"['NeuroImage 264 (2022) 119734 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage The CABB dataset: A multimodal corpus of communicative interactions for behavioural and neural analyses Lotte Eijk a , 1 , Marlou Rasenberg a , b , 1 , Flavia Arnese c , Mark Blokpoel c , Mark Dingemanse a , Christian F.']",10.1016/j.neuroimage.2022.119734
be-https://doi.org/10.1016/j.neuroimage.2022.119734,"['Here, we provide a dataset that can be used to study face-to-face, multi-turn referential communication be-https://doi.org/10.1016/j.neuroimage.2022.119734.']",10.1016/j.neuroimage.2022.119734
P.O.Box,"['Doeller d , e , f , Mirjam Ernestus a , Judith Holler c , b , Branka Milivojevic c , Asli Özyürek a , b , c , Wim Pouw c , b , Iris van Rooij c , g , Herbert Schriefers c , Ivan Toni c , James Trujillo c , b , Sara Bögels c , h , ∗ a Centre for Language Studies, Radboud University, Nijmegen, the Netherlands b Max Planck Institute for Psycholinguistics, Nijmegen, the Netherlands c Donders Institute for Brain, Cognition, and Behaviour, Centre for Cognitive Neuroimaging, Radboud University, P.O.Box 9010, Nijmegen, Gelderland 6500, the Netherlands d Max Planck Institute for Human Cognitive and Brain Sciences, Leipzig, Germany e Kavli Institute for Systems Neuroscience, Centre for Neural Computation, The Egil and Pauline Braathen and Fred Kavli Centre for Cortical Microcircuits, Jebsen Centre for Alzheimer’s Disease, Norwegian University of Science and Technology, Trondheim, Norway f Wilhelm Wundt Institute of Psychology, Leipzig University, Leipzig, Germany g Department of Linguistics, Cognitive Science, and Semiotics, and the Interacting Minds Centre at Aarhus University, Denmark h Department of Cognition and Communication, Tilburg University, the Netherlands a r t i c l e i n f o Keywords: Multimodal data Face-to-face interaction Referential communication Motion tracking fMRI Conceptual alignment a b s t r a c t We present a dataset of behavioural and fMRI observations acquired in the context of humans involved in mul-timodal referential communication.', 'Yet, much work in linguistics and cognitive neuro-science has focused on individuals’ coding-decoding of signals according ∗ Corresponding author at: Donders Institute for Brain, Cognition, and Behaviour, Centre for Cognitive Neuroimaging, Radboud University, P.O.Box 9010, Nijmegen, Gelderland 6500, the Netherlands.']",10.1016/j.neuroimage.2022.119734
https://db.humanconnectome.org/megatrawl/,"['HCP MegaTrawl (https://db.humanconnectome.org/megatrawl/) predicted HCP behav-ioral measures using functional connectivity (i.e., partial correlation) 7 S.']",10.1016/j.neuroimage.2021.118801
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) S.'],10.1016/j.neuroimage.2021.118801
www.elsevier.com/locate/neuroimage,"['NeuroImage 247 (2022) 118801 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Predicting behavior through dynamic modes in resting-state fMRI data Shigeyuki Ikeda a , b , 1 , ∗ , Koki Kawano a , 1 , Soichi Watanabe a , 1 , Okito Yamashita a , b , Yoshinobu Kawahara a , c a RIKEN Center for Advanced Intelligence Project, Tokyo 103-0027, Japan b ATR Neural Information Analysis Laboratories, Kyoto 619-0288, Japan c Institute of Mathematics for Industry, Kyushu University, Fukuoka 819-0395, Japan a r t i c l e i n f o Keywords: Dynamic functional connectivity Dynamic mode decomposition Resting-state fMRI Prediction Behavior a b s t r a c t Dynamic properties of resting-state functional connectivity (FC) provide rich information on brain-behavior re-lationships.']",10.1016/j.neuroimage.2021.118801
https://doi.org/10.1016/j.neuroimage.2021.118801,['HMM with a multivariate autoregressive model (HMM-MAR) has been used https://doi.org/10.1016/j.neuroimage.2021.118801.'],10.1016/j.neuroimage.2021.118801
https://www.humanconnectome.org/study/hcp-young-adult/,['Dataset We used rs-fMRI data of the HCP 1200-subjects release (https://www.humanconnectome.org/study/hcp-young-adult/).'],10.1016/j.neuroimage.2021.118801
https://doi.org/10.1016/j.neuroimage.2022.119122,"['Race has also been identi-ﬁed as a direct correlate of cognitive functioning among older adults, https://doi.org/10.1016/j.neuroimage.2022.119122.']",10.1016/j.neuroimage.2022.119122
https://academic.oup.com/cercor,['journals.elsevier.com/neuroimage ] and Cerebral Cortex [ https://academic.oup.com/cercor ] webpages.'],10.1016/j.neuroimage.2022.119122
journals.elsevier.com/neuroimage,['journals.elsevier.com/neuroimage ] and Cerebral Cortex [ https://academic.oup.com/cercor ] webpages.'],10.1016/j.neuroimage.2022.119122
https://www.census.gov/data.html,['Census data was obtained from the United States Census Bureau webpage [ https://www.census.gov/data.html ].'],10.1016/j.neuroimage.2022.119122
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) M.G.'],10.1016/j.neuroimage.2022.119122
www.elsevier.com/locate/neuroimage,['NeuroImage 254 (2022) 119122 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Diversifying participation: The rarity of reporting racial demographics in neuroimaging research Madeline G.'],10.1016/j.neuroimage.2022.119122
https://doi.org/10.1016/j.neuroimage.2022.119140,"['The response criteria (i.e., 𝛽or c) refers to how conservative/liberal https://doi.org/10.1016/j.neuroimage.2022.119140.']",10.1016/j.neuroimage.2022.119140
http://creativecommons.org/licenses/by/4.0/,['This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/) J.'],10.1016/j.neuroimage.2022.119140
http://www.ﬁl.ion.ucl.ac.uk,"['Statis-tical Parametric Mapping software SPM12 (Welcome to Department of Imaging Neuroscience, London, http://www.ﬁl.ion.ucl.ac.uk) was used to process the fMRI data.']",10.1016/j.neuroimage.2022.119140
https://osf.io/jkcys/,['Data availability statement Data and code are available online (https://osf.io/jkcys/).'],10.1016/j.neuroimage.2022.119140
www.elsevier.com/locate/neuroimage,"['NeuroImage 254 (2022) 119140 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage The role of the interaction between the inferior parietal lobule and superior temporal gyrus in the multisensory Go/No-go task Jiaying Sun a , 1 , Jie Huang b , 1 , Aijun Wang b , ∗ , Ming Zhang b , d , ∗∗ , Xiaoyu Tang a , c , ∗∗∗ a School of Psychology, Liaoning Collaborative Innovation Center of Children and Adolescents Healthy Personality Assessment and Cultivation, Liaoning Normal University, Dalian 116029, China b Department of Psychology, Soochow University, Suzhou 215123, China c School of Foreign Languages, Ningbo University of Technology, Ningbo 315211, China d Cognitive Neuroscience Laboratory, Graduate School of Interdisciplinary Science and Engineering in Health Systems, Okayama University, 3-1-1 Tsushima-naka, Okayama, 700-8530, Japan a r t i c l e i n f o Keywords: Redundant signals eﬀect Executive control Inferior parietal lobule Superior temporal gyrus Multisensory Go/No-go task fMRI a b s t r a c t Information from multiple sensory modalities interacts.']",10.1016/j.neuroimage.2022.119140
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) Y.'],10.1016/j.neuroimage.2022.119362
https://github.com/wang4412/CSF_SSFP,"['Codes and data availability MATLAB code for dictionary generation, Monte-Carlo simula-tions, and ﬂow quantiﬁcation with example data is available at https://github.com/wang4412/CSF_SSFP.']",10.1016/j.neuroimage.2022.119362
www.elsevier.com/locate/neuroimage,"['NeuroImage 258 (2022) 119362 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Cerebrovascular activity is a major factor in the cerebrospinal ﬂuid ﬂow dynamics Yicun Wang ∗ , Peter van Gelderen , Jacco A.']",10.1016/j.neuroimage.2022.119362
https://doi.org/10.1016/j.neuroimage.2022.119362,"['De-spite this great promise, CSF ﬂow dynamics, especially in the human https://doi.org/10.1016/j.neuroimage.2022.119362.']",10.1016/j.neuroimage.2022.119362
https://github.com/Raj-Lab-UCSF,"['Data availability All data used in this study will be made available upon reason-able request and relevant code will be uploaded to https://github.com/Raj-Lab-UCSF repository.', 'Data availability All data used in this study will be made available upon reason-able request and relevant code will be uploaded to https://github.com/Raj-Lab-UCSF repository.']",10.1016/j.neuroimage.2022.118968
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) S.'],10.1016/j.neuroimage.2022.118968
www.elsevier.com/locate/neuroimage,"['NeuroImage 251 (2022) 118968 Contents lists available at ScienceDirect NeuroImage journal homepage: www.elsevier.com/locate/neuroimage Modeling seeding and neuroanatomic spread of pathology in amyotrophic lateral sclerosis Sneha Pandya a , Pedro D.']",10.1016/j.neuroimage.2022.118968
https://doi.org/10.1016/j.neuroimage.2022.118968,"['glia (Philips and Rothstein, 2014)) or trans-neuronal transmission of aggregate-prone proteins through prion-like templating (Polymenidou and Cleveland, 2011 ; Riku, 2020), in which https://doi.org/10.1016/j.neuroimage.2022.118968.']",10.1016/j.neuroimage.2022.118968
http://nisox.org/Software/SnPM13/,"['Longer reaction times, which often serve as a behavioral signature of surprise (Huettel et al., 2002; Meyniel et al., 2016; Vassena et al., 2020), presumably reﬂect the cognitive processes involved in choosing a new action after landing in an unexpected state. 5 http://nisox.org/Software/SnPM13/. 6 https://nilearn.github.io/index.html.']",10.1016/j.neuroimage.2021.118780
https://doi.org/10.1016/j.neuroimage.2021.118780,['https://doi.org/10.1016/j.neuroimage.2021.118780.'],10.1016/j.neuroimage.2021.118780
https://github.com/JoramSoch/MACS,"['However, since at all other states, 4 https://github.com/JoramSoch/MACS 6 V.']",10.1016/j.neuroimage.2021.118780
https://nilearn.github.io/index.html,"['Longer reaction times, which often serve as a behavioral signature of surprise (Huettel et al., 2002; Meyniel et al., 2016; Vassena et al., 2020), presumably reﬂect the cognitive processes involved in choosing a new action after landing in an unexpected state. 5 http://nisox.org/Software/SnPM13/. 6 https://nilearn.github.io/index.html.']",10.1016/j.neuroimage.2021.118780
http://creativecommons.org/licenses/by-nc-nd/4.0/,['This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/) V.'],10.1016/j.neuroimage.2021.118780
https://www.ﬁl.ion.ucl.ac.uk/spm/software/spm12/,"['They then optimize the policy preferences 𝑝 (𝑠, 𝑎) of all the pre-ceding within-episode decisions directly with gradient ascent using the 3 https://www.ﬁl.ion.ucl.ac.uk/spm/software/spm12/.']",10.1016/j.neuroimage.2021.118780
