DOI,Section,Matched_pattern,Start_pattern,End_pattern
10.1016/j.neuroimage.2021.118799,"Data availability  statement  
The cynomolgus  macaques  data that support  the ﬁndings  of this 
study are available  from [Yunnan  Key Laboratory  of Primate  Biomedical  
Research,  Institute  of Primate  Translational  Medicine,  Kunming  Univer-  
sity of Science  and Technology,  Kunming,  China],  but restrictions  apply 
to the availability  of these data, which were used under license for the 
current  study, and thus they are not publicly  available.  Data are however  
available  from the authors  upon reasonable  request  and with permission  
of [Yunnan  Key Laboratory  of Primate  Biomedical  Research].  AAALAC  
International  accredits  the cynomolgus  macaque  (Macaca  fascicularis)  
facility in this study. All experimental  protocols  were approved  in ad- 
vance by the Institutional  Animal  Care and Use Committee  of Yunnan  
Key Laboratory  of Primate  Biomedical  Research.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(42668, 42689), match='  \nData availability '>","<re.Match object; span=(911, 958), match='  \nCRediT  authorship  contribution  statement '>"
10.1016/j.neuroimage.2022.119530,"Data and code availability  statement  
Data and code are available  on the Open Science  Framework  acces- 
sible via https://osf.io/bjna4/  .","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(54797, 54825), match=' Data and code availability '>","<re.Match object; span=(144, 182), match=' \nDeclaration  of Competing  Interest '>"
10.1016/j.neuroimage.2022.119349,"Introduction  
Learning  about contingencies  and causes of sensory  events is 
an adaptive  strategy  for dealing  with potentially  dangerous  stimuli 
( Seymour,  2019 ). This ability to predict physical  pain is essential  for 
generating  appropriate  responses  ( de Lange et al., 2018 ). The top-down  
inﬂuences  that generate  expectations  play a role in adjusting  sensory  
experiences  in ways that alter perception  to become  aligned  with the 
expectation  ( Fields, 2018 ). Top-down  modulation  of sensory  inputs 
has been most clearly observed  with pain stimuli so that even when 
the intensity  of a noxious  input is held constant,  participants  report 
more pain when they expect a stronger  noxious  stimulus  ( Fields, 2018 ; 
Lim et al., 2020 ). According  to the Bayesian  perspective,  perception  
results from the integration  of prior knowledge  with sensory  informa-  
tion ( Seymour,  2019 ; de Lange et al., 2018 ). Thus, perceptions  are in- 
formed  by both the priors, such as expectation  cues, and the sensory  
∗ Corresponding  author. 
E-mail address: javeria.hashmi@dal.ca  (J.A. Hashmi)  . evidence,  such as stimulus  properties  ( Lim et al., 2020 ; Kong et al., 
2013 ; Wiech et al., 2014 ). We have shown that visual cues signaling  
increases  in incoming  heat stimulus  intensity  can lead to signiﬁcant  in- 
creases in perceived  pain intensity.  Even when the stimulus  was held at 
the same intensity,  pain ratings were aligned  more linearly  with the in- 
creases in cued-threats,  thus indicating  a biasing  eﬀect of the top-down  
cues. Such eﬀects of linear increases  in threat is prominent  in individuals  
( Lim et al., 2020 ; Hashmi  et al., 2014 ; Hashmi  et al., 2012 ) with higher 
pain catastrophizing  and lower mindfulness  scores ( Lim et al., 2020 ; 
Galambos  et al., 2019 ). Other participants  rate pain less linearly  with 
increases  in cued threat, reporting  less ampliﬁcation  of pain response  
with increases  in cued-threat  values. 
Neurobiological  diﬀerences  can have ramiﬁcations  for how sensory  
inputs are transmitted  and shared in sensory  pathways  in the brain 
( Spisak et al., 2020 ; Heathcote  et al., 2020 ). For instance,  weaker  struc- 
tural integrity  in pathways  that relay and integrate  information  may 
lead to a bias towards  top-down  threats.  Variations  in how brains are 
https://doi.org/10.1016/j.neuroimage.2022.119349  . 
Received  22 October  2021; Received  in revised form 26 May 2022; Accepted  31 May 2022 
Available  online 8 June 202",\n?Introduction\s*?\n? | \s*?\n?1\.\s*?\n? ,"<re.Match object; span=(2943, 2957), match='\nIntroduction '>","<re.Match object; span=(2566, 2569), match='2. '>"
10.1016/S1053-8119(22)00358-5,Editorial board,,,
10.1016/j.neuroimage.2022.118937,"Data and code availability  statement  
Data and code are available  online ( https://osf.io/v59qu  ). 
Credit author  statement  
Zhenxing  Hu: Conceptualization,  Formal analysis,  Methodology,  
Writing-  Original  draft preparation;  Zhiguo  Zhang:  Conception,  Study 
organization,  Writing-  Reviewing  and Editing;  Zhen Liang: Consulta-  
tion, Data analysis;  Li Zhang:  Initial analysis;  Linling  Li: Data curation;  
Gan Huang:  Supervision,  Conceptualization,  Methodology,  Data collec- 
tion, Writing-  Reviewing  and Editing","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(62195, 62223), match=' Data and code availability '>","<re.Match object; span=(543, 562), match='  \nAcknowledgments '>"
10.1016/j.neuroimage.2021.118791,"Data and code availability  statements  
Data and code will be shared upon reasonable  request  to the authors.  
Study funding  
Data acquisition  was funded by an operating  grant from Italian Min- 
istry of Health to San Camillo  Hospital  IRCCS. EK has been funded by 
CIHR (MOP-93614),  NSERC,  FRQS, CECR, and American  Epilepsy  So- 
ciety Early Career Physician-Scientist  award. Dr. Pellegrino  has been 
funded by the Frederick  Andermann  Epilepsy  and EEG fellowship  
(McGill  University  - Montreal  Neurological  Institute  and Hospital)  and 
by Italian Ministry  of Health under Ricerca  Finalizzata  - Giovani  Ricer- 
catori Grant Number  GR-2019-12368960.  Giorgio  Arcara was sup- 
ported by the Italian Ministry  of Health under Grant Number  GR-2018–
12366092.  GDP was funded by the European  Research  Council(ERC)  
Starting  Grant 2015 RESHAPE:  REstoring  the Selfwith  embodiable  Hand 
ProsthesEs  (ERC-2015-STG,  projectn.  678908).","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(51309, 51339), match='  \nData and code availability '>","<re.Match object; span=(966, 1005), match='  \nDeclaration  of Competing  Interest '>"
10.1016/j.neuroimage.2022.119229,"Data and code availability  statement  
The data were provided  by the HCP consortium  ( https://www.  
humanconnectome.org)  and the ABIDE consortium  ( http://prepro-  
cessed-connectomes-project.org/abide/index.html  ). The nlshrink  
library (version  1.0.1, https://cran.r-project.org/web/packages/  
nlshrink/index.html)  was the only external  covariance  shrinkage  
method  package  used in this work. All the other methods  were either re- 
implemented  or speciﬁcally  developed  during this project.  A clean copy 
of these methods  is freely available  under a MIT licence in the following  
GitHub  repository:  https://github.com/UTHSCSA-NAL/shrinkage  .","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(67830, 67860), match='  \nData and code availability '>","<re.Match object; span=(672, 710), match=' \nDeclaration  of Competing  Interest '>"
10.1016/j.neuroimage.2022.119005,"Data and code availability  
Participant-level  RSA data for the searchlight  ( Fig. 4 ), ROI- 
based analyses  ( Fig. 5 ) and full dendrograms  with labels ( Fig. 2 ) 
are available  on the Open Science  Framework  repository:  
https://osf.io/95ftn/?view_only  = 9a1a085583544c3eac44d1c75870599c  . 
Datasets  and code will be made available  upon request.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(33981, 34009), match=' Data and code availability '>","<re.Match object; span=(359, 365), match='  \n3. '>"
10.1016/j.neuroimage.2022.119561,"2.1. Data generation  
We simulated  behavioral  responses  in a detection  task ( Fig. 1 ). We 
assumed  that participants’  detection  threshold  is inﬂuenced  by an in- 
ternal rhythm,  and that this rhythm  is aligned  across trials to an event 
happening  at time zero. The rhythm’s  modulation  frequency,  its modu- 
lation phase relative  to the alignment  event, and its modulation-depth  
vary somewhat  across trials and participants,  yet they are suﬃciently  
consistent  to result in a rhythmic  modulation  of the mean detection  per- 
formance  ( Fig. 1 A–C). Additionally,  we simulated  a factor which inﬂu- 
ences the strength  of the rhythm  across time. In an actual experiment,  
such a factor needs to be observable,  e.g., pupil size, heart rate variabil-  
ity, skin conductance,  recent performance  history,  recent mean reaction  
time, time since beginning  the experiment.  
Speciﬁcally,  we assumed  the following.  (1) Within a participant,  and 
across trials : the rhythm’s  frequency  followed  a normal  distribution  
around the participant-speciﬁc  mean; its phase followed  a von-Mises  
distribution  around the participant-speciﬁc  mean phase; its modulation-  
depth varied with the arousal  state. We modelled  the state of arousal  to 
decrease  linearly  with trial number:  The ﬁrst trial had maximal  arousal  
equal to one, resulting  in the predeﬁned  maximal  value of modulation-  
depth, and the last trial had an arousal  equal to zero, resulting  in zero 
modulation-depth.  Note that simulated  arousal  could have been as- 
signed to diﬀerent  trials in any arbitrary  way, and this would not have aﬀected  the analysis  as long as arousal  was deﬁned  (or in an experiment  
measurable)  per trial. (2) Across participants  : the rhythm’s  participant-  
speciﬁc  mean frequency  followed  a normal  distribution  (with means dis- 
tributed  as shown in Fig. 1 D, unless otherwise  speciﬁed  for speciﬁc  anal- 
yses); its participant-speciﬁc  mean phase followed  a von-Mises  distribu-  
tion (with means distributed  as shown in Fig. 1 G, unless otherwise  spec- 
iﬁed for speciﬁc  analyses);  its participant-speciﬁc  maximal  modulation-  
depth followed  a normal  distribution  (with means distributed  as shown 
in Fig. 1 J, unless otherwise  speciﬁed  for speciﬁc  analyses);  sigma , the 
width of the Gaussian  distributions  of trial-speciﬁc  frequencies,  and 
kappa, the width of the von-Mises  distributions  of trial-speciﬁc  phases,  
follow a normal  distributions  (as shown in Fig. 1 E and H, respectively);  
the proportion  of valid trials in each participant  follows  a normal  distri- 
bution (as shown in Fig. 1 K). 
We initiated  the random-number  generator  with a unique seed for 
each simulation  run, and we simulated  each trial of each participant  in- 
dividually.  We started by constructing  the underlying  probability  func- 
tion of each trial, which expresses  the rhythmically  modulated  likeli- 
hood to detect a probe across diﬀerent  times after the aligning  event. 
We obtained  the trial-speciﬁc  target frequency  and the target phase 
randomly  drawing  from the frequency  and phase distributions  (distri- 
butions  shown in Fig. 1 F,I). The target frequency  was used to create 
a third order Butterworth  bandpass  ﬁlter with a passband  of ± 0.2 Hz 
around the target frequency.  Finally,  the underlying  probability  func- 
tion was generated  by ﬁltering  white noise (i.e., uncorrelated  samples  
uniformly  distributed  between  0 and 1). We discarded  suﬃcient  time 
(30 s) at the beginning  of the signal to allow the ﬁlter to settle to its 
steady state. After ﬁltering,  the resulting  signal was visibly oscillatory,  
but not perfectly  regular  like a sine wave, because  its phase did not 
progress  linearly  and its amplitude  was not constant.  The Hilbert trans- 
form was used to obtain the instantaneous  phase, and the start time 
was chosen by selecting  the sample that was closest to the target phase 
for that trial. From that moment  onward,  we extracted  1000 samples,  
corresponding  to 1 s, the total duration  of a trial. The amplitude  of 
the signal was scaled between  − 1 to 1, and multiplied  with the trial- 
speciﬁc  modulation-depth  value (obtained  by randomly  drawing  from 
the modulation-depth  distribution)  plus 0.5. This resulted  in an oscil- 
latory signal that ﬂuctuated  around 0.5 with extrema  approaching  0.5 
plus/minus  the modulation-depth  value. This signal then represented  
the underlying  probability  function  of detection  performance  for that 
trial. 
We call probe onset interval  (POI) the time between  the alignment  
event and the probe event, with the latter being the stimulus  event that 
participants  are supposed  to detect and report. The POI corresponds  to 
the stimulus  onset asynchrony  (SOA) of several previous  studies.  For 
each simulated  trial of each participant,  the POI was determined  as a 
random  time between  the alignment  event and the end of the trial, by 
drawing  it from a uniform  distribution  of values ranging  from 0.001 s to 
1 s in steps of 0.001 s. Note that in this process  we generate  an irregular  
sampling,  e.g., not all POIs are sampled  the same number  of times, and 
some POIs do not occur at all. 
Once a POI had been chosen for a trial, we looked up the value 
of that trial’s probability  function  at that POI time. We used the 
obtained  value as probability  in the following  Matlab function  call: 
“y = datasample([  − 1,1],1, ”weights  ”,[1-probability,probability])  “. Each 
such call gave a value of − 1 or 1, with the respective  probabilities  sum- 
ming to one. We refer to these outcome  options  as behavioral  response  
value (BRV) and we consider  a value of 1 to correspond  to a correct 
detection,  and a value of − 1 to correspond  to a missed detection.  
We simulated  400 trials per participant  (except  otherwise  noted).  
Only a subset of the trials were labeled  as “valid ”, as it is often the case 
in a real experiment.  In each participant,  trials had a certain random  
probability  to be labeled  as “valid ”. This participant-speciﬁc  probability  
was determined  by randomly  sampling  a Gaussian  distribution  of mean 
0.8 and sigma 0.07 (as shown in Fig. 1 J). 
2  T. Tosato, G. Rohenkohl,  J.R. Dowdall et al. NeuroImage  262 (2022) 119561 
Fig. 1. Simulation  of Data. The process of generating  the data is illustrated.  We simulated  30 participants  with 400 trials each. (A) Detection  probability  (color coded) 
as a function  of probe onset interval (POI, x-axis) and trial number (y-axis, trials from all 30 participants  were vertically  concatenated).  (B) Accuracy  (color coded) 
as a function  of POI (x-axis) and participant  (y-axis).  (C) Mean ATC. (D) Gaussian  distribution  across participants  of mean modulation  frequencies  (mean = 10 Hz, 
Sigma = 0.27 Hz). (E) Gaussian  distribution  across participants  of Sigmas (mean = 0.27 Hz, Sigma = 0.05 Hz). These Sigmas determine  the width of the distribution  
of the modulation  frequency  of each trial within a participant.  (F) Resulting  distribution  across all trials of modulation  frequencies.  (G) Von Mises distribution  across 
participants  of mean modulation  phases (mean = 𝜋∕ 2 rad, Kappa = 6.53). (H) Gaussian  distribution  across participants  of Kappas (mean = 6.53, Sigma = 0.05). These 
Kappas determine  the width of the distribution  of the modulation  phase of each trial within a participant.  (I) Resulting  distribution  across all trials of modulation  
phases. (J) Gaussian  distribution  across participants  of max modulation-depth  (mean = 0.32, Sigma = 0.04). (K) Gaussian  distribution  across participants  of total 
valid trials (mean = 0.8, Sigma = 0.07). (L) Distribution  of the modulation  frequencies  of each trial for 4 example  participants.",\n?2\.1\.,"<re.Match object; span=(8742, 8747), match='\n2.1.'>","<re.Match object; span=(7952, 7958), match='\n2.2. '>"
10.1016/j.neuroimage.2021.118868,"Data availability  
Raw MRI data will be available  upon request  to the authors.  MRI 
data is considered  personal  data pursuant  to General  data protection  
regulation  (GDPR)  and can only be shared based on and subject to the Royal Netherlands  Academy  of Arts and Sciences  (KNAW)  policies.  Con- 
sidering  the requirements  imposed  by law and the sensitive  nature of 
personal  data, any requests  will be addressed  on a case-by-case  basis, 
subject to a data usage agreement.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(45067, 45087), match=' \nData availability '>","<re.Match object; span=(495, 541), match='  \nCredit authorship  contribution  statement '>"
10.1016/j.neuroimage.2022.119321,"2.1. Empirical  connectomes  
In this work, we used the empirical  connectomes  that we have al- 
ready published  elsewhere  ( Domhof  et al., 2021a ). This repository  con- 
tains the empirical  SC and FC matrices  of 200 healthy,  unrelated  subjects  
(96 males, 104 females,  aged 28.5 ± 3.5 years) from the Human  Connec-  
tome Project (HCP) S1200 release dataset ( Van Essen et al., 2013; 2012 ). 
The local ethics committee  of the HCP approved  the study, and the in- 
formed  consent  of all subjects  was collected.  The connectomes  were re- 
constructed  for 19 diﬀerent  parcellation  schemes,  where the original  
parcellation  images were ﬁrst modiﬁed  to increase  the comparability  of 
results across brain atlases.  In particular,  the modiﬁcations  ensured  the 
images only included  cortical  parcels and were sampled  to the MNI152  
non-linear  template  space ( Grabner  et al., 2006 ). 
We used the empirical  connectomes  of 8 representative  parcellations  
out of the available  19 brain parcellations  in order to put more em- 
phasis on varying  the parcellation  method  rather than the granularity.  
Table 1 displays  the ﬁnal selection  of parcellations.  Below we provide  
a brief explanation  on the derivation  of the empirical  SC and FC from 
the dwMRI  and fMRI data, respectively.  For a detailed  description  of the 
connectome  data, we refer to the data descriptor  included  in the reposi- 
tory ( Domhof  et al., 2021a ) and to the associated  paper ( Domhof  et al., 
2021b ). 
2.1.1. Empirical  structural  connectivity  
The reconstruction  of the empirical  SC matrices  from dwMRI  data 
was carried out by a workﬂow  developed  in-house  ( Jung et al., 
2021 ). The pipeline  can be regarded  as a wrapper  around functions  
included  in the software  packages  of ANTs ( Tustison  et al., 2010 ), 
FreeSurfer  ( Dale et al., 1999 ), FSL ( Jenkinson  et al., 2012 ) and MR- 
trix3 ( Tournier  et al., 2019 ), and is publicly  available  ( https://github.  
com/inm7/vbc  _ dwmri ). The result of the reconstruction  consisted  of the 
empirical  SC matrix with the number  of streamlines  between  all pairs of 
brain regions  and the empirical  path length (PL) matrix,  which included  
the average  lengths  of those streamlines.  For the details of the recon- 
struction  process,  we refer to the above repository  hosting  the workﬂow,  
to the data descriptor  of the data repository  ( Domhof  et al., 2021a ) and 
to the associated  paper ( Domhof  et al., 2021b ). 
In addition  to the subjects’  own (personalized)  empirical  SC and PL 
matrices,  we also derived  their grand-averages  per parcellation,  which 
is a common  practice  in modeling  studies ( Aquino  et al., 2022; Cabral 
et al., 2011; Deco et al., 2018b; Donnelly-Kehoe  et al., 2019; Iravani 
et al., 2021; Messé et  al., 2014; 2015 ). However,  by a straightforward  
averaging,  the unconnected  brain regions  may bias the grand-averaged  
path lengths  to lower values. Instead,  we considered  each edge of the 
empirical  SC and PL matrices  separately,  and determined  the medians  
2  J.W.M. Domhof, S.B. Eickhoﬀand  O.V. Popovych  NeuroImage  257 (2022) 119321 
Fig. 1. Schematic  illustration  of the methodology  used in this study. The empirical  structural  connectivity  (SC) and the empirical  functional  connectivity  (FC) were 
calculated  from dwMRI and resting-state  fMRI data, respectively.  Dynamical  whole-brain  models were used to sample the simulated  FC matrices  that replicated  each 
individual  empirical  FC as close as possible  for every fMRI session by using the optimal model parameter  conﬁguration  𝑝 𝑠𝑢𝑏𝑗𝑒𝑐𝑡,𝑠𝑒𝑠𝑠𝑖𝑜𝑛  . This particular  conﬁguration  was 
obtained  by validating  the model (ﬁtting simulated  FC to empirical  FC) using a grid search in the parameter  space. Subsequently,  the upper triangles  of the empirical  
SC, empirical  FC and the corresponding  ﬁtted simulated  FC matrices  were correlated  between  diﬀerent  resting-state  fMRI sessions or subjects  to determine  their 
similarities.  Here, a distinction  was made between  three types of correlations.  (1) The correlations  evaluated  between  the same type of FC were named single-modal  
correlations  (blue arrows).  (2) Cross-modal  structure-function  correlations  (red arrows) were calculated  between  the empirical  SC and the empirical  or simulated  
FC. (3) Cross-modal  correlations  between  the empirical  and simulated  FC were termed model-ﬁt  correlations  (brown arrows).  All sessions participate  in within- 
and between-subject  comparisons,  but arrows in the ﬁgure are only fully shown for session 2 of subject 1 (center column of simulated  and empirical  FC). (For 
interpretation  of the references  to colour in this ﬁgure legend, the reader is referred  to the web version of this article.) 
of the connected  edges across subjects.  This variation  from a straight-  
forward  averaging  does not yield qualitatively  diﬀerent  empirical  SC 
matrices,  but yields a more accurate  estimation  of the grand-averaged  
physical  distance  the signals have to travel; see supplementary  Fig. S1 
for illustration.  
2.1.2. Empirical  functional  connectivity  
The empirical  FC matrices  were calculated  from the ICA- 
FIX preprocessed  resting-state  fMRI data as included  in the HCP 
dataset ( Griﬀanti  et al., 2014 ). First, the mean intensity  of the resting-  
state blood-oxygen-level-dependent  (BOLD)  signal was calculated  across 
all voxels of a given brain region included  in the considered  parcella-  
tion, which resulted  in one BOLD signal time series for each parcel. The 
resulting  BOLD signals were recently  published  in a separate  dataset as 
well ( Domhof  et al., 2022 ). Subsequently,  the time series were linearly  
detrended  and z-scored.  Eventually,  the empirical  FC was derived  from 
the time series by calculating  the Pearson  correlation  coeﬃcients  across 
the time series for all pairs of brain regions.  
For all considered  subjects,  the HCP dataset provided  4 resting-state  
fMRI sessions  (left-to-right  and right-to-left  phase encoding  directions  
scanned  on 2 days) comprising  1200 volumes  each (TR = 720 ms). We 
thus calculated  4 diﬀerent  realizations  of the empirical  FC per subject.  
These separate  instances  of the empirical  FC for every individual  subject 
enabled  us to estimate  the reliability  of the empirical  FC and hence that 
of the corresponding  ﬁtted simulated  FC and the respective  ﬁtted model 
parameters  as well.",\n?2\.1\.,"<re.Match object; span=(11475, 11480), match='\n2.1.'>","<re.Match object; span=(6605, 6611), match='\n2.2. '>"
10.1016/j.neuroimage.2022.119290,"2.1. Multidimensional  dMRI 
Multidimensional  dMRI, also known as 𝑞-space trajectory  imaging  
(QTI) ( Eriksson  et al., 2013; Westin et al., 2016 ), probes a trajectory  
𝒒 ( 𝑡 ) , rather than a point in the diﬀusion  𝑞-space, within a single mea- 
surement.  In other words, QTI treats the dMRI signal as a functional  of 
𝒒 ( 𝑡 ) , rather than a function  of 𝒒 , which results in the signal being sensi- 
tive to displacements  along multiple  dimensions  simultaneously.  
For Gaussian  diﬀusion,  the picture gets simpliﬁed,  as the cumulant  
series is truncated  at the level of the second-order  velocity  cumulant  
⟨𝑣 𝑖 ( 𝑡 ) 𝑣 𝑗 ( 𝑡 ′) ⟩= 2 𝐷 𝑖𝑗 𝛿( 𝑡 − 𝑡 ′) deﬁning  the diﬀusion  tensor 𝐷 𝑖𝑗 . Hence, the signal 
𝑆[ 𝒒 ( 𝑡 )] = ⟨𝑒 𝑖 ∫d 𝑡 𝒒 ( 𝑡 ) ⋅𝐯 ( 𝑡 ) ⟩= 𝑒 − ∑
𝑖𝑗 𝐵 𝑖𝑗 𝐷 𝑖𝑗 (1) 
gets reduced  to a function  of the 3 ×3 symmetric  tensor 𝑩 = ( 𝐵 𝑖𝑗 ) : 
𝐵 𝑖𝑗 = ∫TE 
0 𝑞 𝑖 ( 𝑡 ) 𝑞 𝑗 ( 𝑡 ) d 𝑡, with 
𝑞 𝑖 ( 𝑡 ) = ∫𝑡 
0 𝑔 𝑖 ( 𝑡 ′) d 𝑡 ′, and 𝑏 = ∑
𝑖 𝐵 𝑖𝑖 , (2) 
where the trace of 𝑩 is the conventional  𝑏 -value 2 , and 𝐠 ( 𝑡 ) = d 𝒒 ∕d 𝑡 is the 
diﬀusion  gradient  waveform  used to generate  the trajectory.  Hence, for a 
medium  ( e.g. , a voxel) comprised  of multiple  non-exchanging  Gaussian-  
diﬀusion  compartments  (in general,  anisotropic,  such as in the SM), the 
𝑩 -tensor fully parametrizes  the measurement.  
The number  of nonzero  eigenvalues  in 𝑩 reﬂects  how many dimen- 
sions of the anisotropic  Gaussian  diﬀusion  are being probed simultane-  
ously. In this work, we focus on axially symmetric  𝑩 : 
𝐵 𝑖𝑗 ( 𝑏, 𝛽, ̂𝐮 ) = 𝑏 ( 
𝛽𝑢 𝑖 𝑢 𝑗 + 1 − 𝛽
3 𝛿𝑖𝑗 ) 
(3) 
that are parametrized  by the overall scale (the 𝑏 -value),  the unit vector 
̂𝒖 along the symmetry  axis, and the adimensional  shape parameter  𝛽
( Fig. 2 a). Compared  to conventional  dMRI, the extra degree of freedom  
𝛽represents  the 𝑩 -tensor shape, e.g. , 𝛽= 1 for linear encoding  (a single 
nonzero  eigenvalue),  𝛽= 0 for spherical  encoding  (isotropic  𝑩 -tensor),  
and 𝛽= − 1 
2 for planar encoding  (two nonzero  eigenvalues).  Here 𝛿𝑖𝑗 is 
the Kronecker  symbol  (the unit matrix).  
The encoding  time required  for the gradient  waveforms  correspond-  
ing to a given 𝑩 -tensor depends  on its shape and b-value.  Fig. 2 b shows 
the minimum  diﬀusion  encoding  times for { 𝑏, 𝛽} combinations  given 
speciﬁc  hardware  constraints  (more details in Section  3.1 ). Isotropic  
weighting  and large 𝑏 -values demand  more encoding  time if gradient  
hardware  constraints  are kept constant.",\n?2\.1\.,"<re.Match object; span=(14370, 14375), match='\n2.1.'>","<re.Match object; span=(2518, 2524), match='\n2.2. '>"
10.1016/j.neuroimage.2021.118774,"Data and code availability  
All MRI data used in this study are publicly  available  at 
the International  Neuroimaging  Datasharing  Initiative  website  
( http://preprocessed-connectomes-project.org/adhd200/  ). Codes 
of the dynamic  graph neural networks  and brain connectome  analyses  
will be deposited  in an open access platform,  upon acceptance  of this 
manuscript.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(54515, 54545), match='  \nData and code availability '>","<re.Match object; span=(384, 398), match='  \nReferences '>"
10.1016/j.neuroimage.2022.119625,"Data availability  
The data sets analyzed  in the current  study are not publicly  available  
due to privacy  concerns  as outlined  in the consent  form.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(78374, 78395), match='  \nData availability '>","<re.Match object; span=(159, 197), match=' \nDeclaration  of Competing  Interest '>"
10.1016/S1053-8119(22)00234-8,Editorial board,,,
10.1016/j.neuroimage.2022.119129,"Data and code availability  statement  
The data described  in this work cannot be made openly available  
due to ethical and privacy  issues of clinical  data.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(49401, 49431), match='  \nData and code availability '>","<re.Match object; span=(163, 208), match=' \nCredit authorship  contribution  statement '>"
10.1016/j.neuroimage.2022.119547,"2.1. Participants  
40 older adults (26 females/14  males; M ± SD age, 6 Hz: 66.45 ± 4.99 
years; 1 Hz: 67.85 ± 5.41 years) completed  a week-long  cognitive  con- 
trol training  paradigm.  All participants  were between  60 and 78 years 
old, had no history of neurological  or psychiatric  disease  (e.g., seizures),  
no history of brain tumors,  were not taking medications  that modu- 
late brain excitability  (e.g., neuroleptic,  anti-depressant,  stimulant,  hyp- 
notic), had no amblyopia,  strabismus,  or color blindness,  and did not 
have a pacemaker.  Prior to enrollment,  all participants  completed  an 
in-person  neuropsychological  screener  that included:  California  Verbal 
Learning  Test-II, animal ﬂuency,  digit symbol,  Patient Health Question-  
naire, Delis-Kaplan  Executive  Functioning  System Trails, Number  and 
Number-Letter,  Stroop,  Measurement  of Everyday  Cognition,  Ishihara  
Color Deﬁciency  test, physical  assessments  (chair sitting and standing  
speed),  hearing,  and visual acuity. All participants  scored within 2 SD 
of standardized  scores on each of the 12 of neuropsychological  and 
physical  function  assessments.  Montreal  Cognitive  Assessment  (MoCA 
( Nasreddine  et al., 2005 )) scores ranged from 23 to 30 and were not sig- 
niﬁcantly  diﬀerent  between  tACS groups ( M ± SD, 6 Hz: 27.05 ± 2.50; 
1 Hz: 26.05 ± 2.67; p = 0.25; Supplementary  Figure 1). All participants  
signed informed  consent  documents  approved  by the University  of Cal- 
ifornia,  San Francisco  Institutional  Review  Board. Participants  received  
$20 per hour for participation  and $50 bonus for completing  the study.",\n?2\.1\.,"<re.Match object; span=(12443, 12448), match='\n2.1.'>","<re.Match object; span=(1673, 1679), match='\n2.2. '>"
